orderId;clientId;product;gender;orderdate;Quantity;Price
466;247;f;female;16/02/2017;3;24
466;247;c;female;16/02/2017;1;9
466;247;a;female;16/02/2017;3;14
467;299;f;male;01/02/2017;2;24
467;299;g;male;01/02/2017;3;5
467;299;g;male;01/02/2017;3;5
467;299;f;male;01/02/2017;2;24
467;299;d;male;01/02/2017;1;12
467;299;a;male;01/02/2017;2;14
467;299;g;male;01/02/2017;3;5
468;108;g;female;08/01/2017;3;5
469;260;d;male;19/02/2017;2;12
469;260;a;male;19/02/2017;2;14
469;260;c;male;19/02/2017;3;9
469;260;i;male;19/02/2017;2;32
469;260;g;male;19/02/2017;3;5
470;39;h;male;30/03/2017;2;26
470;39;h;male;30/03/2017;3;26
470;39;d;male;30/03/2017;1;12
470;39;i;male;30/03/2017;3;32
470;39;a;male;30/03/2017;3;14
470;39;e;male;30/03/2017;3;30
470;39;e;male;30/03/2017;2;30
470;39;d;male;30/03/2017;2;12
470;39;a;male;30/03/2017;1;14
471;280;g;male;22/01/2017;3;5
471;280;a;male;22/01/2017;1;14
471;280;g;male;22/01/2017;3;5
471;280;a;male;22/01/2017;3;14
471;280;b;male;22/01/2017;3;22
471;280;a;male;22/01/2017;2;14
472;25;f;male;28/02/2017;2;24
472;25;e;male;28/02/2017;3;30
472;25;g;male;28/02/2017;3;5
472;25;a;male;28/02/2017;1;14
472;25;a;male;28/02/2017;3;14
473;233;h;male;26/03/2017;1;26
473;233;h;male;26/03/2017;2;26
473;233;a;male;26/03/2017;1;14
473;233;a;male;26/03/2017;1;14
473;233;d;male;26/03/2017;3;12
474;67;h;male;09/01/2017;1;26
474;67;d;male;09/01/2017;2;12
474;67;g;male;09/01/2017;2;5
474;67;f;male;09/01/2017;3;24
474;67;f;male;09/01/2017;3;24
475;195;i;female;25/03/2017;1;32
475;195;a;female;25/03/2017;2;14
475;195;d;female;25/03/2017;3;12
475;195;b;female;25/03/2017;2;22
475;195;g;female;25/03/2017;3;5
475;195;i;female;25/03/2017;2;32
476;245;i;male;23/02/2017;3;32
476;245;f;male;23/02/2017;3;24
476;245;i;male;23/02/2017;1;32
477;266;h;female;13/02/2017;3;26
477;266;a;female;13/02/2017;2;14
477;266;h;female;13/02/2017;2;26
477;266;h;female;13/02/2017;1;26
477;266;d;female;13/02/2017;3;12
477;266;e;female;13/02/2017;2;30
478;253;g;female;22/02/2017;3;5
478;253;b;female;22/02/2017;3;22
478;253;c;female;22/02/2017;1;9
479;183;f;female;08/04/2017;3;24
479;183;g;female;08/04/2017;2;5
479;183;h;female;08/04/2017;2;26
479;183;e;female;08/04/2017;2;30
480;270;g;female;21/03/2017;2;5
480;270;g;female;21/03/2017;1;5
480;270;g;female;21/03/2017;3;5
480;270;d;female;21/03/2017;2;12
481;114;b;male;22/01/2017;2;22
481;114;f;male;22/01/2017;3;24
481;114;g;male;22/01/2017;1;5
481;114;a;male;22/01/2017;1;14
481;114;a;male;22/01/2017;1;14
481;114;g;male;22/01/2017;3;5
481;114;g;male;22/01/2017;1;5
481;114;f;male;22/01/2017;1;24
481;114;d;male;22/01/2017;2;12
482;40;b;female;08/04/2017;1;22
482;40;a;female;08/04/2017;3;14
482;40;f;female;08/04/2017;2;24
483;23;i;male;31/01/2017;1;32
483;23;b;male;31/01/2017;2;22
483;23;f;male;31/01/2017;2;24
483;23;g;male;31/01/2017;2;5
484;240;a;female;11/03/2017;1;14
484;240;f;female;11/03/2017;2;24
484;240;i;female;11/03/2017;2;32
484;240;i;female;11/03/2017;1;32
484;240;c;female;11/03/2017;2;9
484;240;d;female;11/03/2017;1;12
484;240;b;female;11/03/2017;3;22
484;240;a;female;11/03/2017;2;14
485;187;d;female;14/01/2017;1;12
485;187;i;female;14/01/2017;3;32
485;187;g;female;14/01/2017;3;5
485;187;a;female;14/01/2017;1;14
485;187;a;female;14/01/2017;2;14
485;187;g;female;14/01/2017;3;5
485;187;i;female;14/01/2017;3;32
486;144;a;female;09/03/2017;2;14
486;144;h;female;09/03/2017;1;26
487;298;f;female;06/03/2017;3;24
487;298;b;female;06/03/2017;2;22
487;298;b;female;06/03/2017;1;22
488;227;e;female;25/01/2017;2;30
488;227;e;female;25/01/2017;2;30
488;227;b;female;25/01/2017;1;22
488;227;g;female;25/01/2017;2;5
488;227;g;female;25/01/2017;2;5
489;10;d;male;09/01/2017;1;12
489;10;f;male;09/01/2017;1;24
489;10;g;male;09/01/2017;2;5
490;200;f;female;26/01/2017;2;24
490;200;d;female;26/01/2017;1;12
490;200;e;female;26/01/2017;2;30
491;231;e;male;03/01/2017;1;30
491;231;h;male;03/01/2017;1;26
491;231;b;male;03/01/2017;2;22
491;231;d;male;03/01/2017;2;12
491;231;e;male;03/01/2017;1;30
492;87;i;female;10/03/2017;2;32
492;87;e;female;10/03/2017;1;30
492;87;g;female;10/03/2017;1;5
492;87;d;female;10/03/2017;2;12
493;12;g;male;08/01/2017;3;5
493;12;h;male;08/01/2017;2;26
493;12;e;male;08/01/2017;1;30
493;12;a;male;08/01/2017;2;14
493;12;e;male;08/01/2017;2;30
494;121;b;male;05/01/2017;1;22
494;121;e;male;05/01/2017;1;30
494;121;g;male;05/01/2017;1;5
494;121;c;male;05/01/2017;2;9
495;240;h;female;26/01/2017;3;26
495;240;a;female;26/01/2017;2;14
495;240;b;female;26/01/2017;2;22
495;240;b;female;26/01/2017;2;22
495;240;f;female;26/01/2017;3;24
496;271;f;male;26/03/2017;2;24
496;271;d;male;26/03/2017;2;12
496;271;g;male;26/03/2017;1;5
497;133;b;female;15/03/2017;1;22
497;133;a;female;15/03/2017;2;14
497;133;d;female;15/03/2017;1;12
497;133;h;female;15/03/2017;2;26
498;79;h;female;19/03/2017;2;26
499;100;h;female;11/01/2017;3;26
499;100;e;female;11/01/2017;2;30
499;100;e;female;11/01/2017;1;30
500;232;g;female;28/01/2017;1;5
500;232;d;female;28/01/2017;2;12
500;232;a;female;28/01/2017;2;14
500;232;d;female;28/01/2017;2;12
500;232;f;female;28/01/2017;3;24
500;232;b;female;28/01/2017;1;22
501;206;d;male;16/02/2017;3;12
501;206;e;male;16/02/2017;1;30
501;206;h;male;16/02/2017;1;26
501;206;h;male;16/02/2017;1;26
501;206;f;male;16/02/2017;1;24
502;274;e;female;02/01/2017;1;30
502;274;g;female;02/01/2017;3;5
502;274;f;female;02/01/2017;2;24
502;274;g;female;02/01/2017;3;5
502;274;e;female;02/01/2017;1;30
503;50;e;male;16/03/2017;2;30
503;50;d;male;16/03/2017;1;12
504;201;e;male;10/02/2017;2;30
504;201;h;male;10/02/2017;3;26
504;201;h;male;10/02/2017;2;26
505;129;h;male;07/01/2017;2;26
505;129;i;male;07/01/2017;2;32
505;129;h;male;07/01/2017;1;26
505;129;h;male;07/01/2017;1;26
505;129;e;male;07/01/2017;1;30
505;129;i;male;07/01/2017;1;32
506;186;a;female;05/02/2017;2;14
506;186;i;female;05/02/2017;2;32
506;186;b;female;05/02/2017;3;22
506;186;e;female;05/02/2017;2;30
507;46;e;female;16/02/2017;2;30
507;46;b;female;16/02/2017;3;22
507;46;i;female;16/02/2017;3;32
507;46;a;female;16/02/2017;1;14
508;167;a;female;26/02/2017;2;14
508;167;d;female;26/02/2017;1;12
508;167;a;female;26/02/2017;1;14
508;167;d;female;26/02/2017;2;12
508;167;d;female;26/02/2017;3;12
509;173;e;male;18/01/2017;2;30
509;173;c;male;18/01/2017;3;9
509;173;h;male;18/01/2017;1;26
509;173;a;male;18/01/2017;2;14
509;173;i;male;18/01/2017;1;32
510;136;f;male;13/03/2017;2;24
510;136;e;male;13/03/2017;3;30
510;136;a;male;13/03/2017;2;14
510;136;g;male;13/03/2017;1;5
510;136;b;male;13/03/2017;3;22
511;218;a;male;06/01/2017;3;14
511;218;h;male;06/01/2017;2;26
511;218;f;male;06/01/2017;2;24
511;218;a;male;06/01/2017;3;14
511;218;b;male;06/01/2017;3;22
512;255;a;female;29/03/2017;1;14
512;255;i;female;29/03/2017;1;32
512;255;a;female;29/03/2017;3;14
512;255;a;female;29/03/2017;1;14
512;255;a;female;29/03/2017;1;14
514;190;a;male;11/04/2017;1;14
514;190;a;male;11/04/2017;3;14
514;190;i;male;11/04/2017;2;32
514;190;h;male;11/04/2017;2;26
514;190;d;male;11/04/2017;2;12
515;250;g;male;06/02/2017;3;5
515;250;i;male;06/02/2017;3;32
515;250;d;male;06/02/2017;1;12
516;268;f;male;31/01/2017;3;24
516;268;a;male;31/01/2017;2;14
516;268;i;male;31/01/2017;2;32
516;268;a;male;31/01/2017;3;14
516;268;g;male;31/01/2017;2;5
517;275;i;female;25/03/2017;2;32
517;275;b;female;25/03/2017;1;22
517;275;a;female;25/03/2017;3;14
517;275;b;female;25/03/2017;3;22
517;275;h;female;25/03/2017;2;26
517;275;d;female;25/03/2017;1;12
517;275;e;female;25/03/2017;3;30
518;1;b;female;11/02/2017;3;22
518;1;i;female;11/02/2017;3;32
518;1;a;female;11/02/2017;2;14
518;1;a;female;11/02/2017;3;14
518;1;e;female;11/02/2017;3;30
519;145;i;male;19/03/2017;1;32
519;145;e;male;19/03/2017;1;30
519;145;h;male;19/03/2017;1;26
520;192;f;female;22/03/2017;2;24
520;192;c;female;22/03/2017;1;9
520;192;g;female;22/03/2017;3;5
520;192;g;female;22/03/2017;1;5
521;98;a;female;11/02/2017;1;14
521;98;g;female;11/02/2017;3;5
521;98;e;female;11/02/2017;3;30
521;98;a;female;11/02/2017;1;14
521;98;c;female;11/02/2017;3;9
521;98;f;female;11/02/2017;1;24
521;98;e;female;11/02/2017;1;30
522;150;g;female;11/02/2017;2;5
522;150;d;female;11/02/2017;1;12
522;150;a;female;11/02/2017;3;14
523;126;f;female;20/01/2017;2;24
523;126;a;female;20/01/2017;3;14
523;126;g;female;20/01/2017;1;5
523;126;g;female;20/01/2017;3;5
523;126;g;female;20/01/2017;1;5
523;126;a;female;20/01/2017;3;14
523;126;d;female;20/01/2017;1;12
523;126;g;female;20/01/2017;1;5
523;126;i;female;20/01/2017;1;32
523;126;g;female;20/01/2017;2;5
523;126;h;female;20/01/2017;3;26
523;126;e;female;20/01/2017;1;30
523;126;i;female;20/01/2017;2;32
524;114;g;male;02/03/2017;2;5
524;114;i;male;02/03/2017;2;32
525;38;d;female;25/01/2017;3;12
525;38;a;female;25/01/2017;2;14
525;38;f;female;25/01/2017;1;24
525;38;a;female;25/01/2017;2;14
525;38;h;female;25/01/2017;2;26
526;39;b;male;22/02/2017;3;22
526;39;i;male;22/02/2017;2;32
526;39;a;male;22/02/2017;1;14
527;273;b;male;29/03/2017;3;22
527;273;b;male;29/03/2017;2;22
527;273;e;male;29/03/2017;3;30
527;273;h;male;29/03/2017;3;26
527;273;h;male;29/03/2017;2;26
527;273;h;male;29/03/2017;3;26
527;273;d;male;29/03/2017;2;12
527;273;g;male;29/03/2017;1;5
527;273;f;male;29/03/2017;2;24
527;273;e;male;29/03/2017;2;30
528;89;g;male;01/04/2017;2;5
528;89;g;male;01/04/2017;2;5
528;89;g;male;01/04/2017;2;5
528;89;d;male;01/04/2017;2;12
529;54;d;male;19/01/2017;3;12
530;122;e;male;06/04/2017;3;30
530;122;a;male;06/04/2017;3;14
530;122;h;male;06/04/2017;1;26
530;122;a;male;06/04/2017;1;14
531;130;f;male;02/03/2017;3;24
531;130;b;male;02/03/2017;2;22
531;130;d;male;02/03/2017;3;12
531;130;g;male;02/03/2017;3;5
531;130;g;male;02/03/2017;1;5
532;99;a;female;17/03/2017;3;14
532;99;d;female;17/03/2017;3;12
532;99;f;female;17/03/2017;2;24
532;99;e;female;17/03/2017;1;30
532;99;b;female;17/03/2017;1;22
533;241;h;female;24/02/2017;3;26
533;241;g;female;24/02/2017;2;5
533;241;i;female;24/02/2017;2;32
533;241;d;female;24/02/2017;3;12
534;220;f;female;17/01/2017;2;24
534;220;h;female;17/01/2017;2;26
534;220;a;female;17/01/2017;3;14
534;220;g;female;17/01/2017;2;5
534;220;g;female;17/01/2017;3;5
534;220;e;female;17/01/2017;1;30
534;220;d;female;17/01/2017;1;12
534;220;d;female;17/01/2017;3;12
535;128;d;female;25/03/2017;1;12
536;241;h;female;06/02/2017;2;26
536;241;d;female;06/02/2017;1;12
536;241;a;female;06/02/2017;2;14
537;134;g;female;06/02/2017;2;5
537;134;g;female;06/02/2017;2;5
537;134;h;female;06/02/2017;1;26
537;134;e;female;06/02/2017;3;30
537;134;a;female;06/02/2017;3;14
537;134;e;female;06/02/2017;1;30
537;134;d;female;06/02/2017;3;12
538;253;a;female;01/03/2017;2;14
538;253;a;female;01/03/2017;1;14
538;253;e;female;01/03/2017;1;30
539;210;e;female;01/03/2017;1;30
539;210;f;female;01/03/2017;1;24
539;210;h;female;01/03/2017;2;26
539;210;g;female;01/03/2017;1;5
539;210;b;female;01/03/2017;2;22
539;210;g;female;01/03/2017;3;5
539;210;f;female;01/03/2017;3;24
539;210;a;female;01/03/2017;3;14
539;210;h;female;01/03/2017;1;26
540;220;h;female;23/01/2017;3;26
540;220;e;female;23/01/2017;1;30
540;220;a;female;23/01/2017;1;14
540;220;d;female;23/01/2017;1;12
540;220;h;female;23/01/2017;1;26
540;220;g;female;23/01/2017;1;5
540;220;b;female;23/01/2017;3;22
541;176;g;male;12/03/2017;3;5
541;176;a;male;12/03/2017;2;14
541;176;e;male;12/03/2017;3;30
541;176;i;male;12/03/2017;3;32
541;176;e;male;12/03/2017;3;30
541;176;a;male;12/03/2017;1;14
542;32;h;female;24/01/2017;3;26
542;32;e;female;24/01/2017;2;30
542;32;d;female;24/01/2017;2;12
542;32;a;female;24/01/2017;3;14
542;32;c;female;24/01/2017;2;9
542;32;g;female;24/01/2017;1;5
543;179;d;female;31/01/2017;3;12
543;179;a;female;31/01/2017;3;14
544;41;g;female;27/02/2017;1;5
544;41;e;female;27/02/2017;1;30
544;41;f;female;27/02/2017;2;24
544;41;e;female;27/02/2017;2;30
545;2;h;male;05/02/2017;2;26
545;2;b;male;05/02/2017;2;22
545;2;a;male;05/02/2017;2;14
545;2;f;male;05/02/2017;1;24
545;2;f;male;05/02/2017;2;24
545;2;g;male;05/02/2017;2;5
545;2;g;male;05/02/2017;2;5
545;2;g;male;05/02/2017;3;5
546;227;g;female;06/03/2017;3;5
546;227;i;female;06/03/2017;2;32
546;227;a;female;06/03/2017;3;14
546;227;g;female;06/03/2017;2;5
546;227;g;female;06/03/2017;3;5
546;227;b;female;06/03/2017;2;22
547;154;i;female;23/02/2017;1;32
547;154;d;female;23/02/2017;1;12
547;154;d;female;23/02/2017;1;12
548;2;d;male;16/01/2017;2;12
548;2;g;male;16/01/2017;1;5
548;2;g;male;16/01/2017;3;5
548;2;b;male;16/01/2017;3;22
548;2;h;male;16/01/2017;3;26
548;2;h;male;16/01/2017;1;26
549;175;a;female;23/02/2017;3;14
549;175;i;female;23/02/2017;3;32
550;195;h;female;08/04/2017;3;26
550;195;a;female;08/04/2017;1;14
550;195;e;female;08/04/2017;3;30
550;195;e;female;08/04/2017;2;30
550;195;e;female;08/04/2017;2;30
550;195;a;female;08/04/2017;1;14
550;195;e;female;08/04/2017;2;30
550;195;d;female;08/04/2017;3;12
551;127;b;male;02/02/2017;1;22
551;127;a;male;02/02/2017;3;14
551;127;a;male;02/02/2017;1;14
551;127;b;male;02/02/2017;3;22
551;127;h;male;02/02/2017;2;26
551;127;f;male;02/02/2017;3;24
552;67;a;male;27/03/2017;3;14
552;67;h;male;27/03/2017;2;26
552;67;e;male;27/03/2017;2;30
552;67;a;male;27/03/2017;3;14
552;67;a;male;27/03/2017;3;14
553;263;a;male;03/02/2017;1;14
553;263;d;male;03/02/2017;2;12
553;263;a;male;03/02/2017;1;14
553;263;h;male;03/02/2017;3;26
553;263;a;male;03/02/2017;2;14
553;263;i;male;03/02/2017;3;32
553;263;a;male;03/02/2017;3;14
554;94;a;female;14/02/2017;3;14
554;94;e;female;14/02/2017;3;30
554;94;d;female;14/02/2017;2;12
554;94;a;female;14/02/2017;1;14
554;94;g;female;14/02/2017;1;5
554;94;e;female;14/02/2017;1;30
554;94;f;female;14/02/2017;3;24
555;185;g;female;28/03/2017;2;5
555;185;h;female;28/03/2017;1;26
555;185;h;female;28/03/2017;2;26
556;138;e;female;17/02/2017;2;30
556;138;a;female;17/02/2017;3;14
557;83;f;female;23/02/2017;3;24
557;83;h;female;23/02/2017;2;26
557;83;g;female;23/02/2017;2;5
557;83;h;female;23/02/2017;2;26
557;83;b;female;23/02/2017;2;22
557;83;g;female;23/02/2017;2;5
558;189;g;male;19/01/2017;3;5
558;189;e;male;19/01/2017;1;30
559;15;f;female;21/01/2017;2;24
559;15;i;female;21/01/2017;1;32
559;15;i;female;21/01/2017;2;32
559;15;g;female;21/01/2017;1;5
559;15;g;female;21/01/2017;3;5
560;261;d;female;08/02/2017;1;12
560;261;g;female;08/02/2017;1;5
560;261;h;female;08/02/2017;2;26
560;261;d;female;08/02/2017;3;12
560;261;f;female;08/02/2017;2;24
560;261;f;female;08/02/2017;2;24
560;261;a;female;08/02/2017;1;14
560;261;f;female;08/02/2017;3;24
561;27;a;female;13/03/2017;2;14
561;27;i;female;13/03/2017;1;32
561;27;a;female;13/03/2017;1;14
561;27;g;female;13/03/2017;2;5
561;27;a;female;13/03/2017;2;14
561;27;a;female;13/03/2017;2;14
562;4;a;male;22/01/2017;1;14
562;4;i;male;22/01/2017;3;32
562;4;b;male;22/01/2017;2;22
563;116;b;female;19/01/2017;3;22
563;116;f;female;19/01/2017;2;24
563;116;a;female;19/01/2017;1;14
563;116;b;female;19/01/2017;3;22
563;116;f;female;19/01/2017;2;24
564;129;e;male;16/02/2017;2;30
564;129;a;male;16/02/2017;3;14
564;129;b;male;16/02/2017;1;22
565;212;h;female;10/03/2017;3;26
565;212;g;female;10/03/2017;1;5
565;212;a;female;10/03/2017;1;14
565;212;b;female;10/03/2017;1;22
565;212;f;female;10/03/2017;1;24
566;73;h;male;26/02/2017;2;26
566;73;d;male;26/02/2017;2;12
566;73;f;male;26/02/2017;3;24
566;73;a;male;26/02/2017;3;14
566;73;i;male;26/02/2017;3;32
567;283;g;male;02/03/2017;2;5
567;283;g;male;02/03/2017;1;5
567;283;g;male;02/03/2017;3;5
567;283;b;male;02/03/2017;1;22
568;191;g;female;08/04/2017;2;5
568;191;h;female;08/04/2017;3;26
568;191;d;female;08/04/2017;1;12
568;191;g;female;08/04/2017;3;5
568;191;b;female;08/04/2017;1;22
568;191;d;female;08/04/2017;1;12
568;191;b;female;08/04/2017;3;22
568;191;b;female;08/04/2017;3;22
568;191;d;female;08/04/2017;2;12
569;178;e;male;31/01/2017;2;30
569;178;a;male;31/01/2017;1;14
569;178;h;male;31/01/2017;3;26
569;178;e;male;31/01/2017;3;30
569;178;d;male;31/01/2017;1;12
570;157;g;female;13/02/2017;1;5
570;157;i;female;13/02/2017;1;32
570;157;d;female;13/02/2017;2;12
570;157;i;female;13/02/2017;3;32
570;157;g;female;13/02/2017;1;5
570;157;e;female;13/02/2017;2;30
570;157;h;female;13/02/2017;3;26
570;157;b;female;13/02/2017;2;22
571;75;i;female;22/02/2017;2;32
571;75;d;female;22/02/2017;1;12
571;75;a;female;22/02/2017;3;14
571;75;d;female;22/02/2017;1;12
571;75;b;female;22/02/2017;1;22
571;75;d;female;22/02/2017;3;12
572;260;h;male;15/01/2017;3;26
572;260;a;male;15/01/2017;2;14
572;260;c;male;15/01/2017;1;9
573;19;e;male;27/02/2017;1;30
573;19;g;male;27/02/2017;3;5
574;249;g;male;14/02/2017;3;5
574;249;a;male;14/02/2017;3;14
574;249;f;male;14/02/2017;3;24
574;249;a;male;14/02/2017;1;14
575;127;i;male;05/02/2017;3;32
575;127;h;male;05/02/2017;3;26
576;251;f;male;02/02/2017;3;24
576;251;h;male;02/02/2017;1;26
576;251;h;male;02/02/2017;3;26
576;251;d;male;02/02/2017;3;12
576;251;c;male;02/02/2017;3;9
576;251;d;male;02/02/2017;3;12
577;227;a;female;17/02/2017;1;14
577;227;g;female;17/02/2017;2;5
577;227;h;female;17/02/2017;3;26
578;186;d;female;02/02/2017;2;12
578;186;d;female;02/02/2017;1;12
578;186;a;female;02/02/2017;1;14
578;186;g;female;02/02/2017;1;5
579;52;b;female;06/02/2017;2;22
579;52;h;female;06/02/2017;1;26
579;52;a;female;06/02/2017;2;14
579;52;b;female;06/02/2017;1;22
579;52;g;female;06/02/2017;1;5
579;52;e;female;06/02/2017;3;30
580;252;h;female;16/01/2017;1;26
580;252;e;female;16/01/2017;3;30
580;252;b;female;16/01/2017;2;22
580;252;g;female;16/01/2017;2;5
580;252;f;female;16/01/2017;3;24
580;252;a;female;16/01/2017;1;14
580;252;g;female;16/01/2017;1;5
581;278;h;male;10/03/2017;1;26
581;278;d;male;10/03/2017;1;12
581;278;g;male;10/03/2017;2;5
582;232;a;female;14/02/2017;2;14
582;232;i;female;14/02/2017;1;32
582;232;g;female;14/02/2017;2;5
582;232;b;female;14/02/2017;2;22
582;232;h;female;14/02/2017;3;26
583;184;e;female;31/03/2017;1;30
583;184;d;female;31/03/2017;2;12
583;184;g;female;31/03/2017;1;5
583;184;g;female;31/03/2017;3;5
583;184;e;female;31/03/2017;1;30
583;184;a;female;31/03/2017;2;14
583;184;f;female;31/03/2017;2;24
584;53;a;male;18/02/2017;3;14
584;53;a;male;18/02/2017;1;14
584;53;b;male;18/02/2017;1;22
584;53;b;male;18/02/2017;1;22
585;148;g;female;20/02/2017;1;5
585;148;a;female;20/02/2017;3;14
585;148;c;female;20/02/2017;3;9
585;148;h;female;20/02/2017;1;26
585;148;g;female;20/02/2017;3;5
585;148;e;female;20/02/2017;3;30
585;148;h;female;20/02/2017;3;26
585;148;g;female;20/02/2017;3;5
585;148;e;female;20/02/2017;3;30
585;148;h;female;20/02/2017;2;26
585;148;d;female;20/02/2017;1;12
585;148;d;female;20/02/2017;3;12
586;17;a;male;17/01/2017;3;14
586;17;g;male;17/01/2017;3;5
587;222;i;male;05/04/2017;3;32
587;222;f;male;05/04/2017;3;24
587;222;i;male;05/04/2017;3;32
587;222;g;male;05/04/2017;2;5
587;222;i;male;05/04/2017;2;32
588;2;h;male;02/02/2017;2;26
588;2;h;male;02/02/2017;2;26
588;2;a;male;02/02/2017;1;14
588;2;e;male;02/02/2017;1;30
588;2;h;male;02/02/2017;2;26
588;2;g;male;02/02/2017;2;5
588;2;f;male;02/02/2017;2;24
588;2;d;male;02/02/2017;1;12
588;2;i;male;02/02/2017;1;32
589;72;a;female;18/01/2017;1;14
589;72;d;female;18/01/2017;1;12
589;72;d;female;18/01/2017;1;12
589;72;e;female;18/01/2017;3;30
589;72;d;female;18/01/2017;3;12
590;153;d;female;28/01/2017;2;12
590;153;h;female;28/01/2017;2;26
590;153;b;female;28/01/2017;1;22
590;153;e;female;28/01/2017;1;30
590;153;g;female;28/01/2017;2;5
591;273;e;male;02/03/2017;2;30
591;273;b;male;02/03/2017;1;22
591;273;i;male;02/03/2017;3;32
591;273;a;male;02/03/2017;2;14
591;273;d;male;02/03/2017;1;12
591;273;d;male;02/03/2017;2;12
591;273;g;male;02/03/2017;3;5
592;70;a;female;06/01/2017;1;14
592;70;h;female;06/01/2017;1;26
592;70;h;female;06/01/2017;1;26
592;70;h;female;06/01/2017;3;26
592;70;h;female;06/01/2017;2;26
593;30;h;female;06/04/2017;2;26
593;30;g;female;06/04/2017;3;5
593;30;d;female;06/04/2017;2;12
593;30;d;female;06/04/2017;1;12
593;30;b;female;06/04/2017;1;22
594;115;g;male;12/03/2017;1;5
594;115;g;male;12/03/2017;2;5
594;115;b;male;12/03/2017;2;22
594;115;h;male;12/03/2017;1;26
594;115;b;male;12/03/2017;1;22
594;115;g;male;12/03/2017;1;5
594;115;d;male;12/03/2017;3;12
594;115;i;male;12/03/2017;1;32
594;115;e;male;12/03/2017;3;30
595;203;i;female;09/04/2017;3;32
595;203;g;female;09/04/2017;2;5
595;203;d;female;09/04/2017;1;12
595;203;a;female;09/04/2017;3;14
596;210;a;female;04/02/2017;2;14
596;210;g;female;04/02/2017;2;5
597;46;f;female;24/03/2017;1;24
597;46;h;female;24/03/2017;3;26
597;46;g;female;24/03/2017;2;5
597;46;a;female;24/03/2017;2;14
597;46;d;female;24/03/2017;1;12
597;46;g;female;24/03/2017;1;5
598;245;a;male;24/01/2017;3;14
598;245;h;male;24/01/2017;2;26
599;54;h;male;29/03/2017;3;26
599;54;f;male;29/03/2017;1;24
599;54;b;male;29/03/2017;3;22
599;54;d;male;29/03/2017;3;12
599;54;e;male;29/03/2017;2;30
600;273;g;male;03/04/2017;1;5
600;273;e;male;03/04/2017;1;30
600;273;a;male;03/04/2017;1;14
600;273;g;male;03/04/2017;3;5
601;204;a;male;03/02/2017;2;14
601;204;e;male;03/02/2017;2;30
601;204;e;male;03/02/2017;1;30
601;204;h;male;03/02/2017;2;26
601;204;g;male;03/02/2017;3;5
602;64;i;male;16/01/2017;3;32
602;64;b;male;16/01/2017;3;22
602;64;d;male;16/01/2017;2;12
602;64;f;male;16/01/2017;2;24
602;64;a;male;16/01/2017;2;14
602;64;d;male;16/01/2017;2;12
603;161;h;male;06/02/2017;2;26
603;161;c;male;06/02/2017;3;9
603;161;a;male;06/02/2017;3;14
603;161;a;male;06/02/2017;3;14
604;200;a;female;09/01/2017;1;14
604;200;f;female;09/01/2017;2;24
604;200;a;female;09/01/2017;1;14
604;200;g;female;09/01/2017;3;5
605;13;d;female;10/03/2017;1;12
605;13;b;female;10/03/2017;3;22
605;13;g;female;10/03/2017;3;5
605;13;h;female;10/03/2017;3;26
605;13;f;female;10/03/2017;1;24
605;13;a;female;10/03/2017;1;14
605;13;a;female;10/03/2017;1;14
605;13;a;female;10/03/2017;1;14
607;147;e;female;06/02/2017;2;30
607;147;f;female;06/02/2017;2;24
607;147;a;female;06/02/2017;3;14
607;147;e;female;06/02/2017;1;30
607;147;d;female;06/02/2017;3;12
608;273;e;male;03/04/2017;2;30
608;273;a;male;03/04/2017;3;14
608;273;a;male;03/04/2017;1;14
608;273;e;male;03/04/2017;1;30
608;273;g;male;03/04/2017;3;5
608;273;h;male;03/04/2017;3;26
608;273;g;male;03/04/2017;1;5
608;273;a;male;03/04/2017;3;14
608;273;g;male;03/04/2017;1;5
608;273;e;male;03/04/2017;1;30
608;273;e;male;03/04/2017;2;30
608;273;g;male;03/04/2017;2;5
608;273;h;male;03/04/2017;2;26
608;273;f;male;03/04/2017;1;24
608;273;g;male;03/04/2017;3;5
608;273;a;male;03/04/2017;2;14
609;281;c;female;27/01/2017;1;9
609;281;a;female;27/01/2017;2;14
609;281;h;female;27/01/2017;2;26
609;281;b;female;27/01/2017;3;22
609;281;f;female;27/01/2017;1;24
610;79;f;female;11/04/2017;2;24
610;79;a;female;11/04/2017;3;14
610;79;e;female;11/04/2017;1;30
611;274;g;female;02/03/2017;1;5
611;274;e;female;02/03/2017;3;30
611;274;e;female;02/03/2017;3;30
611;274;c;female;02/03/2017;2;9
611;274;a;female;02/03/2017;1;14
611;274;g;female;02/03/2017;3;5
612;125;h;male;12/01/2017;3;26
612;125;d;male;12/01/2017;2;12
612;125;h;male;12/01/2017;1;26
612;125;a;male;12/01/2017;2;14
612;125;a;male;12/01/2017;1;14
612;125;d;male;12/01/2017;1;12
613;213;a;female;27/01/2017;1;14
613;213;b;female;27/01/2017;3;22
613;213;f;female;27/01/2017;2;24
614;103;g;male;17/03/2017;1;5
614;103;e;male;17/03/2017;3;30
614;103;f;male;17/03/2017;1;24
615;206;a;male;12/02/2017;1;14
615;206;a;male;12/02/2017;2;14
615;206;a;male;12/02/2017;1;14
616;192;b;female;21/03/2017;2;22
616;192;h;female;21/03/2017;1;26
616;192;f;female;21/03/2017;1;24
616;192;f;female;21/03/2017;2;24
616;192;a;female;21/03/2017;2;14
